t,id,drug_c,pd_output_1,scope,scenario
120.0,208,0.6549344008493623,12.373059661417908,ode_,scn2
120.0,209,0.2208266739170637,10.49771365153498,ode_,scn2
120.0,210,0.6274212454289388,12.95781996389513,ode_,scn2
120.0,211,0.31153158987631513,10.574401448397076,ode_,scn2
120.0,212,0.1451062709034395,9.563824119552468,ode_,scn2
120.0,213,0.4718993860056078,11.568033701870421,ode_,scn2
120.0,214,0.6125726276560337,11.804453015071525,ode_,scn2
120.0,215,0.15811327682411763,8.773408267662624,ode_,scn2
120.0,216,0.2874937740287786,11.317703771630867,ode_,scn2
120.0,217,0.40643251373441525,12.299987970885205,ode_,scn2
120.0,218,0.7991955976944655,12.677069487674132,ode_,scn2
120.0,219,0.21962416455183378,9.870568177515725,ode_,scn2
120.0,220,0.4478440958017922,11.14326315090277,ode_,scn2
